position_ss,lastname,firstname,nationality,age,dob,wst_rider_id,fis_code,number_of_results_ss,points_ss,gender,concat_id,created_at,updated_at
809,Collins,Cody,USA,,,96697,9531384,1 / (1),34.79,m,codycollinsusa,11/21/20 8:22,11/21/20 8:22
811,Tajiri,Sena,JPN,,,100759,,2 / (2),34.72,m,senatajirijpn,11/21/20 8:22,11/21/20 8:22
812,Hannah,Kyran,NZL,,,99178,,1 / (1),34.59,m,kyranhannahnzl,11/21/20 8:22,11/21/20 8:22
813,Gillis,Daniel,CAN,,,99405,,3 / (3),34.49,m,danielgilliscan,11/21/20 8:22,11/21/20 8:22
814,Boyd,Marty,USA,,,96942,,3 / (3),34.27,m,martyboydusa,11/21/20 8:22,11/21/20 8:22
815,Carpenter,Sam,CAN,,,100944,,2 / (2),34.1,m,samcarpentercan,11/21/20 8:22,11/21/20 8:22
816,Aubergy,Pall Rist,ISL,,,97450,9250053,2 / (2),33.94,m,pall ristaubergyisl,11/21/20 8:22,11/21/20 8:22
817,Jensen,August,DEN,,,100436,,1 / (1),33.89,m,augustjensenden,11/21/20 8:22,11/21/20 8:22
818,Wendl,Markus,GER,,,100774,,3 / (3),33.84,m,markuswendlger,11/21/20 8:22,11/21/20 8:22
819,Okado,Ryusei,JPN,,,96855,,2 / (2),33.79,m,ryuseiokadojpn,11/21/20 8:22,11/21/20 8:22
820,Okamoto,Taisei,JPN,,,97912,,3 / (3),33.71,m,taiseiokamotojpn,11/21/20 8:22,11/21/20 8:22
821,Hallingstad,Stian,NOR,,,99449,,1 / (1),33.64,m,stianhallingstadnor,11/21/20 8:22,11/21/20 8:22
822,Hamric,Jesse,USA,,,97844,,2 / (2),33.41,m,jessehamricusa,11/21/20 8:22,11/21/20 8:22
823,Liu,Shengxin,CHN,,,100230,,2 / (2),33.4,m,shengxinliuchn,11/21/20 8:22,11/21/20 8:22
824,Perez,Ignacio,AND,,,100537,,1 / (1),33.33,m,ignacioperezand,11/21/20 8:22,11/21/20 8:22
824,Rebernig,Tom,AUT,,,99741,,1 / (1),33.33,m,tomrebernigaut,11/21/20 8:22,11/21/20 8:22
824,Kawata,Yuga,JPN,,,90214,,1 / (1),33.33,m,yugakawatajpn,11/21/20 8:22,11/21/20 8:22
827,Andonov,Bojan,MKD,,,91805,1759990,2 / (2),33.31,m,bojanandonovmkd,11/21/20 8:22,11/21/20 8:22
828,Stepanov,Daniil,RUS,,,99569,,3 / (3),33.19,m,daniilstepanovrus,11/21/20 8:22,11/21/20 8:22
829,Peeters,Elliot,BEL,,,99812,,2 / (2),33.14,m,elliotpeetersbel,11/21/20 8:22,11/21/20 8:22
830,Hordii,Yurii,UKR,,,99241,,1 / (1),32.83,m,yuriihordiiukr,11/21/20 8:22,11/21/20 8:22
831,Yamauchi,Yuki,JPN,,,100728,,2 / (2),32.75,m,yukiyamauchijpn,11/21/20 8:22,11/21/20 8:22
832,Herfurth,Michael,USA,,,98968,,1 / (1),32.55,m,michaelherfurthusa,11/21/20 8:22,11/21/20 8:22
832,Baardseth,Even,NOR,,,93223,,1 / (1),32.55,m,evenbaardsethnor,11/21/20 8:22,11/21/20 8:22
834,Salter,Thomas,CAN,,,99845,,2 / (2),32.5,m,thomassaltercan,11/21/20 8:22,11/21/20 8:22
835,Tulloch,Connor,CAN,,,100942,,2 / (2),32.25,m,connortullochcan,11/21/20 8:22,11/21/20 8:22
836,Wedenig,Markus,AUT,,,100456,,2 / (2),32.12,m,markuswedenigaut,11/21/20 8:22,11/21/20 8:22
837,Balicco,Sacha,FRA,,,90414,9190371,1 / (1),31.92,m,sachabaliccofra,11/21/20 8:22,11/21/20 8:22
838,St‰dler,Jonas,SUI,,,98319,,2 / (2),31.88,m,jonasst‰dlersui,11/21/20 8:22,11/21/20 8:22
839,Mizukami,Kota,JPN,,,100596,,2 / (2),31.88,m,kotamizukamijpn,11/21/20 8:22,11/21/20 8:22
840,Herzenjak,Anej,SLO,,,95196,9560222,1 / (1),31.81,m,anejherzenjakslo,11/21/20 8:22,11/21/20 8:22
841,Maglov,Aleksey,RUS,,,92527,9480570,1 / (1),31.63,m,alekseymaglovrus,11/21/20 8:22,11/21/20 8:22
842,Campbell,Jamie,CAN,,,100721,,2 / (2),31.54,m,jamiecampbellcan,11/21/20 8:22,11/21/20 8:22
843,Zisko,Affan,BIH,,,93160,9710009,2 / (2),31.47,m,affanziskobih,11/21/20 8:22,11/21/20 8:22
844,Doiron,Jack,CAN,,,100937,,2 / (2),31.37,m,jackdoironcan,11/21/20 8:22,11/21/20 8:22
845,Putys-Gallagher,Luke,LTU,,,100860,,1 / (1),31.17,m,lukeputys-gallagherltu,11/21/20 8:22,11/21/20 8:22
845,Talpo,Michele,ITA,,,97884,,1 / (1),31.17,m,micheletalpoita,11/21/20 8:22,11/21/20 8:22
847,Clemente,Jackie,USA,,,96965,,2 / (2),31.09,m,jackieclementeusa,11/21/20 8:22,11/21/20 8:22
848,Fomchenko,Mihail,RUS,,,91985,9480573,1 / (1),31.08,m,mihailfomchenkorus,11/21/20 8:22,11/21/20 8:22
849,Gaulin Sorensen,Theodor,NOR,,,100716,,2 / (2),31.06,m,theodorgaulin sorensennor,11/21/20 8:22,11/21/20 8:22
850,Tani,Yuma,JPN,,,98188,,3 / (3),31.03,m,yumatanijpn,11/21/20 8:22,11/21/20 8:22
851,Moller,Justo,ARG,,,92968,9030140,2 / (2),31.01,m,justomollerarg,11/21/20 8:22,11/21/20 8:22
852,Preissinger,Maximilian,GER,22,7/5/98 0:00,82742,9200111,1 / (1),30.99,m,maximilianpreissingerger,11/21/20 8:22,11/21/20 8:22
853,Feng,Changjun,CHN,26,11/14/94 0:00,95043,1124965,1 / (1),30.94,m,changjunfengchn,11/21/20 8:22,11/21/20 8:22
854,Arthur,Ney,FRA,,,100514,,1 / (1),30.91,m,neyarthurfra,11/21/20 8:22,11/21/20 8:22
855,Trask,Sylas,USA,,,98903,,2 / (2),30.89,m,sylastraskusa,11/21/20 8:22,11/21/20 8:22
856,Flynn,Bennett,USA,,,98818,,1 / (1),30.81,m,bennettflynnusa,11/21/20 8:22,11/21/20 8:22
857,Nehring,Fabian,GER,14,3/13/06 0:00,90668,,2 / (2),30.74,m,fabiannehringger,11/21/20 8:22,11/21/20 8:22
858,Ito,Hiroto,JPN,,,100761,,3 / (3),30.7,m,hirotoitojpn,11/21/20 8:22,11/21/20 8:22
859,Angelillo,Dennis,SUI,,,98356,,3 / (3),30.65,m,dennisangelillosui,11/21/20 8:22,11/21/20 8:22
860,McCorrister,Koen,CAN,,,100660,,3 / (3),30.49,m,koenmccorristercan,11/21/20 8:22,11/21/20 8:22
861,Takahashi,Akira,JPN,,,74557,1187862,2 / (2),30.4,m,akiratakahashijpn,11/21/20 8:22,11/21/20 8:22
862,Kudo,Sora,JPN,,,100594,,3 / (3),30.4,m,sorakudojpn,11/21/20 8:22,11/21/20 8:22
863,Asmundsson,Einar Agust,NOR,,,95134,,1 / (1),30.4,m,einar agustasmundssonnor,11/21/20 8:22,11/21/20 8:22
864,Abe,Kyoichiro,JPN,,,100595,,3 / (3),30.34,m,kyoichiroabejpn,11/21/20 8:22,11/21/20 8:22
865,Beuchel,Ben,CAN,,,100591,,1 / (1),30.22,m,benbeuchelcan,11/21/20 8:22,11/21/20 8:22
866,Doherty,Bryce,CAN,,,96665,,1 / (1),30.2,m,brycedohertycan,11/21/20 8:22,11/21/20 8:22
867,Huet,Hidde,NED,,,100470,,1 / (1),30.18,m,hiddehuetned,11/21/20 8:22,11/21/20 8:22
868,Yokota,Koki,JPN,,,94072,9300793,1 / (1),29.96,m,kokiyokotajpn,11/21/20 8:22,11/21/20 8:22
869,Tourki,Liam,FRA,21,3/25/99 0:00,81604,9190385,1 / (1),29.79,m,liamtourkifra,11/21/20 8:22,11/21/20 8:22
870,Klein,Josh,CAN,15,11/14/05 0:00,91707,,1 / (1),29.78,m,joshkleincan,11/21/20 8:22,11/21/20 8:22
871,Augsten,Christoph,AUT,,,98458,,1 / (1),29.66,m,christophaugstenaut,11/21/20 8:22,11/21/20 8:22
872,Lech-Hernes,Leonard,NOR,,,100437,,3 / (3),29.61,m,leonardlech-hernesnor,11/21/20 8:22,11/21/20 8:22
873,Kweon,Leejun,KOR,23,10/24/97 0:00,86412,9320093,2 / (2),29.27,m,leejunkweonkor,11/21/20 8:22,11/21/20 8:22
874,Suikov,Maksim,RUS,,,94554,9480555,2 / (2),29.26,m,maksimsuikovrus,11/21/20 8:22,11/21/20 8:22
875,Stefanec,Blake,CAN,14,2/23/06 0:00,99940,,3 / (5),29.24,m,blakestefaneccan,11/21/20 8:22,11/21/20 8:22
876,Shmurikov,Egor,RUS,,,100242,,2 / (2),29.05,m,egorshmurikovrus,11/21/20 8:22,11/21/20 8:22
877,Pyle,Elijah,USA,,,98915,,1 / (1),29.03,m,elijahpyleusa,11/21/20 8:22,11/21/20 8:22
878,Kaspar,Daniel,CZE,,,76409,9150145,2 / (2),28.72,m,danielkasparcze,11/21/20 8:22,11/21/20 8:22
879,Barr,Scott,USA,,,83965,,1 / (1),28.58,m,scottbarrusa,11/21/20 8:22,11/21/20 8:22
880,Furuhashi,Ran,JPN,,,100730,,2 / (2),28.32,m,ranfuruhashijpn,11/21/20 8:22,11/21/20 8:22
881,Deans,Jonah,CAN,13,6/3/07 0:00,100865,,2 / (2),28.31,m,jonahdeanscan,11/21/20 8:22,11/21/20 8:22
882,Sigfusson,Bjorn Andri,ISL,,,99032,,2 / (2),28.29,m,bjorn andrisigfussonisl,11/21/20 8:22,11/21/20 8:22
883,Leece,Noah,CAN,15,3/12/05 0:00,99833,,3 / (3),28.28,m,noahleececan,11/21/20 8:22,11/21/20 8:22
884,Henning,Ryan,CAN,,,97956,,2 / (2),28.27,m,ryanhenningcan,11/21/20 8:22,11/21/20 8:22
885,Andenmatten,Mika,SUI,19,9/20/01 0:00,90862,9510425,1 / (1),28.15,m,mikaandenmattensui,11/21/20 8:22,11/21/20 8:22
886,Abbott,Brayden,CAN,17,6/17/03 0:00,96671,,2 / (2),28.05,m,braydenabbottcan,11/21/20 8:22,11/21/20 8:22
887,Stam,Daan,GBR,,,100837,,1 / (1),28.04,m,daanstamgbr,11/21/20 8:22,11/21/20 8:22
888,Bousbouras,Nicholas,USA,,,100706,,3 / (3),27.83,m,nicholasbousbourasusa,11/21/20 8:22,11/21/20 8:22
889,Levan,Lucas,CAN,,,97921,,1 / (1),27.8,m,lucaslevancan,11/21/20 8:22,11/21/20 8:22
890,Haude,Jonathan,AUT,,,100459,,2 / (2),27.73,m,jonathanhaudeaut,11/21/20 8:22,11/21/20 8:22
891,Martinez,Louis,FRA,,,100545,,1 / (1),27.68,m,louismartinezfra,11/21/20 8:22,11/21/20 8:22
892,Thompson,Owen,CAN,11,9/25/09 0:00,100867,,2 / (2),27.62,m,owenthompsoncan,11/21/20 8:22,11/21/20 8:22
893,Duty,Johnny,USA,,,96951,,2 / (2),27.51,m,johnnydutyusa,11/21/20 8:22,11/21/20 8:22
894,Gislason,Elis,ISL,,,100174,,1 / (1),27.51,m,elisgislasonisl,11/21/20 8:22,11/21/20 8:22
895,Laliberte,Dylan,CAN,,,96370,,1 / (1),27.49,m,dylanlalibertecan,11/21/20 8:22,11/21/20 8:22
896,Sytykh,Valeriy,BLR,13,11/11/07 0:00,98402,,2 / (2),27.26,m,valeriysytykhblr,11/21/20 8:22,11/21/20 8:22
897,Roy,Liam,CAN,,,91632,,1 / (1),27.2,m,liamroycan,11/21/20 8:22,11/21/20 8:22
898,Harju,Aarni,FIN,,,95034,,1 / (1),27.19,m,aarniharjufin,11/21/20 8:22,11/21/20 8:22
899,Thoresen,Leo,GER,,,99577,,1 / (1),27.19,m,leothoresenger,11/21/20 8:22,11/21/20 8:22
900,Van Der Haven,Florian,NED,,,99233,,2 / (2),27.19,m,florianvan der havenned,11/21/20 8:22,11/21/20 8:22
901,Murakami,Toma,JPN,,,100918,,1 / (1),26.97,m,tomamurakamijpn,11/21/20 8:22,11/21/20 8:22
902,Pohl,Danilo,GER,,,100776,,2 / (2),26.94,m,danilopohlger,11/21/20 8:22,11/21/20 8:22
903,Pecanin,Nedim,BIH,,,90406,9710004,3 / (3),26.89,m,nedimpecaninbih,11/21/20 8:22,11/21/20 8:22
904,Skarvan,Jaroslav,CZE,,,86903,,1 / (1),26.88,m,jaroslavskarvancze,11/21/20 8:22,11/21/20 8:22
905,Tio,Andre,CAN,,,99354,,3 / (3),26.83,m,andretiocan,11/21/20 8:22,11/21/20 8:22
906,Orlik,Filip,POL,,,97675,,2 / (2),26.74,m,filiporlikpol,11/21/20 8:22,11/21/20 8:22
907,Orr,Sumner,USA,,,98825,,1 / (1),26.71,m,sumnerorrusa,11/21/20 8:22,11/21/20 8:22
908,Powell,Zeb,USA,,,92454,9531254,1 / (1),26.7,m,zebpowellusa,11/21/20 8:22,11/21/20 8:22
909,Hirao,Yoshikatsu,JPN,,,100729,,1 / (1),26.53,m,yoshikatsuhiraojpn,11/21/20 8:22,11/21/20 8:22
910,Laurenchikj,Vedran,MKD,,,100620,,2 / (2),26.44,m,vedranlaurenchikjmkd,11/21/20 8:22,11/21/20 8:22
911,Paunonen,Arttu,FIN,,,97146,,1 / (1),26.43,m,arttupaunonenfin,11/21/20 8:22,11/21/20 8:22
912,Williams,Travis,CAN,12,10/21/08 0:00,79749,,1 / (1),26.4,m,traviswilliamscan,11/21/20 8:22,11/21/20 8:22
913,Gasperi,Noah,AUT,19,2/5/01 0:00,91191,9050262,1 / (1),26.38,m,noahgasperiaut,11/21/20 8:22,11/21/20 8:22
914,Barcons Antunes,Max,AND,,,100856,,3 / (3),26.11,m,maxbarcons antunesand,11/21/20 8:22,11/21/20 8:22
915,Fuse,Masato,JPN,,,99483,,3 / (4),26.04,m,masatofusejpn,11/21/20 8:22,11/21/20 8:22
916,Foss,Mons,NOR,,,100617,,1 / (1),25.99,m,monsfossnor,11/21/20 8:22,11/21/20 8:22
917,Tyni,Jukka,FIN,30,9/19/90 0:00,85259,9180146,2 / (2),25.92,m,jukkatynifin,11/21/20 8:22,11/21/20 8:22
918,Broadbent,Noel,SUI,,,98361,,2 / (2),25.86,m,noelbroadbentsui,11/21/20 8:22,11/21/20 8:22
919,Dalrymple,Isaac,USA,,,96968,,2 / (2),25.71,m,isaacdalrympleusa,11/21/20 8:22,11/21/20 8:22
920,Tonteri,Roope,FIN,28,3/18/92 0:00,71927,9180063,1 / (1),25.65,m,roopetonterifin,11/21/20 8:22,11/21/20 8:22
921,Kato,Kippei,JPN,,,97915,,2 / (2),25.54,m,kippeikatojpn,11/21/20 8:22,11/21/20 8:22
922,Bertolini,Giovanni,ITA,,,100668,,1 / (1),25.52,m,giovannibertoliniita,11/21/20 8:22,11/21/20 8:22
923,Benvenuti,Andrea,ITA,,,96298,,2 / (2),25.51,m,andreabenvenutiita,11/21/20 8:22,11/21/20 8:22
924,Lobben,Beck,USA,,,98949,,1 / (1),25.49,m,becklobbenusa,11/21/20 8:22,11/21/20 8:22
925,Ebner,Niklas,GER,,,100794,,1 / (1),25.42,m,niklasebnerger,11/21/20 8:22,11/21/20 8:22
926,Soto,Aitor,ESP,,,100556,,1 / (1),25.38,m,aitorsotoesp,11/21/20 8:22,11/21/20 8:22
927,Eckhardt,Gregory,SUI,,,93665,,2 / (2),25.37,m,gregoryeckhardtsui,11/21/20 8:22,11/21/20 8:22
928,Aarts,Joshua,NED,,,100808,,2 / (2),25.36,m,joshuaaartsned,11/21/20 8:22,11/21/20 8:22
929,Kotani,Kaito,JPN,,,99497,,3 / (3),25.34,m,kaitokotanijpn,11/21/20 8:22,11/21/20 8:22
930,Bobryshev,Vadim,RUS,27,11/6/93 0:00,92232,9480581,1 / (1),25.23,m,vadimbobryshevrus,11/21/20 8:22,11/21/20 8:22
931,Desjardins,Myles,CAN,,,97193,,1 / (1),25.1,m,mylesdesjardinscan,11/21/20 8:22,11/21/20 8:22
932,Rosenfors,Ruben,SWE,,,94961,,1 / (1),25.09,m,rubenrosenforsswe,11/21/20 8:22,11/21/20 8:22
933,Kofuji,Kengo,JPN,,,95164,,3 / (3),25.09,m,kengokofujijpn,11/21/20 8:22,11/21/20 8:22
934,Eichhorn,Leo,GER,,,100777,,3 / (3),25.07,m,leoeichhornger,11/21/20 8:22,11/21/20 8:22
935,Rejda,Adam,CZE,,,94192,9150291,2 / (2),24.98,m,adamrejdacze,11/21/20 8:22,11/21/20 8:22
936,Holzinger,Christoph,AUT,,,97725,,2 / (2),24.95,m,christophholzingeraut,11/21/20 8:22,11/21/20 8:22
937,Schweiger,Bernd,AUT,,,93069,,1 / (1),24.9,m,berndschweigeraut,11/21/20 8:22,11/21/20 8:22
938,Bassett,Brevin,USA,,,95867,,1 / (1),24.88,m,brevinbassettusa,11/21/20 8:22,11/21/20 8:22
939,Austin,Benton,USA,,,98710,9531477,2 / (2),24.82,m,bentonaustinusa,11/21/20 8:22,11/21/20 8:22
940,Margreiter,Linus,AUT,,,101140,,1 / (1),24.7,m,linusmargreiteraut,11/21/20 8:22,11/21/20 8:22
941,Silander,Niilo,FIN,,,96433,,1 / (1),24.65,m,niilosilanderfin,11/21/20 8:22,11/21/20 8:22
942,Wuhrmann,Toulouse,SUI,,,98349,,1 / (1),24.65,m,toulousewuhrmannsui,11/21/20 8:22,11/21/20 8:22
943,Kuch,Tanner,USA,,,98821,,1 / (1),24.42,m,tannerkuchusa,11/21/20 8:22,11/21/20 8:22
944,Illi,Konstantin,GER,,,98647,,2 / (2),24.4,m,konstantinilliger,11/21/20 8:22,11/21/20 8:22
945,Jonsson,Bjartur Snaer,ISL,,,97442,9250059,2 / (2),24.37,m,bjartur snaerjonssonisl,11/21/20 8:22,11/21/20 8:22
946,Chayametisurat,Lubpawath,THA,,,100180,,3 / (5),24.36,m,lubpawathchayametisurattha,11/21/20 8:22,11/21/20 8:22
947,Okumura,Yoshito,JPN,,,99651,,1 / (1),24.32,m,yoshitookumurajpn,11/21/20 8:22,11/21/20 8:22
947,Langill,Brodie,CAN,,,99111,,1 / (1),24.32,m,brodielangillcan,11/21/20 8:22,11/21/20 8:22
949,Seifried,Jure,SLO,,,99751,,1 / (1),24.31,m,jureseifriedslo,11/21/20 8:22,11/21/20 8:22
950,Villegas,Nicolas,CHI,,,100185,9110031,3 / (5),24.21,m,nicolasvillegaschi,11/21/20 8:22,11/21/20 8:22
951,Anderssen Gaulen,Nichlas,NOR,,,99323,,1 / (1),24.15,m,nichlasanderssen gaulennor,11/21/20 8:22,11/21/20 8:22
952,Fujiwara,Keigo,JPN,,,99643,,3 / (3),24.11,m,keigofujiwarajpn,11/21/20 8:22,11/21/20 8:22
953,Dekkers,Laurens,NED,,,100468,,1 / (1),24.04,m,laurensdekkersned,11/21/20 8:22,11/21/20 8:22
954,Haraldsson,Hlynur Atli,ISL,,,99044,,1 / (1),23.97,m,hlynur atliharaldssonisl,11/21/20 8:22,11/21/20 8:22
955,Cassera,Kevin Ivan,ITA,,,96292,,1 / (1),23.94,m,kevin ivancasseraita,11/21/20 8:22,11/21/20 8:22
956,Romani,Lucio,ARG,,,99144,9030147,2 / (2),23.87,m,lucioromaniarg,11/21/20 8:22,11/21/20 8:22
957,Vatne,Torstein Mo ,NOR,,,95157,,1 / (1),23.83,m,torstein mo vatnenor,11/21/20 8:22,11/21/20 8:22
958,Caplette,Casey,CAN,19,3/20/01 0:00,96692,9100960,1 / (1),23.81,m,caseycaplettecan,11/21/20 8:22,11/21/20 8:22
959,Hiramoto,Yota,JPN,,,96736,7300079,1 / (1),23.76,m,yotahiramotojpn,11/21/20 8:22,11/21/20 8:22
959,Baumann,Moreno,SUI,,,93664,9510462,1 / (1),23.76,m,morenobaumannsui,11/21/20 8:22,11/21/20 8:22
961,Astillero,Antonio,USA,,,98759,,2 / (2),23.64,m,antonioastillerousa,11/21/20 8:22,11/21/20 8:22
962,Merino,Evan,CAN,,,99941,,2 / (2),23.58,m,evanmerinocan,11/21/20 8:22,11/21/20 8:22
963,Frantisek,Elias,CZE,,,98376,,2 / (2),23.56,m,eliasfrantisekcze,11/21/20 8:22,11/21/20 8:22
964,Quartiero,Riccardo,ITA,,,99921,,3 / (3),23.45,m,riccardoquartieroita,11/21/20 8:22,11/21/20 8:22
965,Martin,Ignacio Nicolas,ARG,,,100205,,2 / (2),23.16,m,ignacio nicolasmartinarg,11/21/20 8:22,11/21/20 8:22
966,Bugos,Richard,USA,,,97847,9531428,1 / (1),23.13,m,richardbugosusa,11/21/20 8:22,11/21/20 8:22
967,Stygar,Jack,USA,,,98925,,1 / (1),23.11,m,jackstygarusa,11/21/20 8:22,11/21/20 8:22
968,Guisolan,Aristide,SUI,,,97621,9510465,1 / (1),23.1,m,aristideguisolansui,11/21/20 8:22,11/21/20 8:22
969,Sutton,Jack,CAN,,,100722,,2 / (2),23,m,jacksuttoncan,11/21/20 8:22,11/21/20 8:22
970,Deslaurier,Tyson,CAN,,,99933,,1 / (1),22.99,m,tysondeslauriercan,11/21/20 8:22,11/21/20 8:22
971,Karrer,Simon,AUT,,,100512,,2 / (2),22.94,m,simonkarreraut,11/21/20 8:22,11/21/20 8:22
972,Uzpolevicius,Domas,LTU,,,98195,,1 / (1),22.88,m,domasuzpoleviciusltu,11/21/20 8:22,11/21/20 8:22
972,Reznicek,Jan,CZE,,,76805,,1 / (1),22.88,m,janreznicekcze,11/21/20 8:22,11/21/20 8:22
972,Pitulea,Tudor,ROU,,,91200,,1 / (1),22.88,m,tudorpitulearou,11/21/20 8:22,11/21/20 8:22
975,Milpak,Silver,EST,,,98678,9390015,1 / (1),22.8,m,silvermilpakest,11/21/20 8:22,11/21/20 8:22
976,Mair,Enzo,ARG,,,94385,,1 / (1),22.79,m,enzomairarg,11/21/20 8:22,11/21/20 8:22
977,Yin,Kai,FIN,,,100607,,3 / (3),22.76,m,kaiyinfin,11/21/20 8:22,11/21/20 8:22
978,Leiva,Eric,CHI,,,100188,,2 / (2),22.75,m,ericleivachi,11/21/20 8:22,11/21/20 8:22
979,Liwen,Wang,CHN,,,99313,,1 / (1),22.74,m,wangliwenchn,11/21/20 8:22,11/21/20 8:22
980,Grinschgl,Mario,AUT,,,101125,,1 / (1),22.73,m,mariogrinschglaut,11/21/20 8:22,11/21/20 8:22
981,Grigaitis,Rokas,LTU,,,100093,1783076,2 / (2),22.64,m,rokasgrigaitisltu,11/21/20 8:22,11/21/20 8:22
982,Sun,Song,CHN,,,96912,9120056,1 / (1),22.6,m,songsunchn,11/21/20 8:22,11/21/20 8:22
983,Aalto,Roomeo,FIN,,,96437,,1 / (1),22.39,m,roomeoaaltofin,11/21/20 8:22,11/21/20 8:22
984,Striukov,Timofei,RUS,,,99570,,1 / (1),22.37,m,timofeistriukovrus,11/21/20 8:22,11/21/20 8:22
985,Fay,Douglas,USA,,,84524,9531253,2 / (2),22.04,m,douglasfayusa,11/21/20 8:22,11/21/20 8:22
986,Konuma,Kira,JPN,,,100749,,3 / (4),21.94,m,kirakonumajpn,11/21/20 8:22,11/21/20 8:22
987,Nemoto,Yoshiki,JPN,,,93173,,1 / (1),21.84,m,yoshikinemotojpn,11/21/20 8:22,11/21/20 8:22
988,Matsumoto,Sota,JPN,,,99272,,3 / (3),21.83,m,sotamatsumotojpn,11/21/20 8:22,11/21/20 8:22
989,Burri,Rafael,SUI,,,98306,,1 / (1),21.83,m,rafaelburrisui,11/21/20 8:22,11/21/20 8:22
990,Ganserer,Matteo,GER,,,98286,,1 / (1),21.74,m,matteogansererger,11/21/20 8:22,11/21/20 8:22
991,Groot,Jesse-Fin,CAN,,,99442,,1 / (1),21.7,m,jesse-fingrootcan,11/21/20 8:22,11/21/20 8:22
992,Matsuoka,Hideki,JPN,,,98181,,1 / (1),21.65,m,hidekimatsuokajpn,11/21/20 8:22,11/21/20 8:22
993,Uporov,Ermolai,RUS,,,100241,,1 / (1),21.64,m,ermolaiuporovrus,11/21/20 8:22,11/21/20 8:22
994,Phocas,John,USA,,,97644,,2 / (2),21.61,m,johnphocasusa,11/21/20 8:22,11/21/20 8:22
995,Clara,Jan,ESP,,,100557,,1 / (1),21.59,m,janclaraesp,11/21/20 8:22,11/21/20 8:22
996,Murakami,Kota,JPN,,,100599,,1 / (1),21.55,m,kotamurakamijpn,11/21/20 8:22,11/21/20 8:22
997,Provencher,Cooper,USA,,,98830,,2 / (2),21.54,m,cooperprovencherusa,11/21/20 8:22,11/21/20 8:22
998,Arvanitidis,Theofilos,GRE,,,101030,,3 / (3),21.5,m,theofilosarvanitidisgre,11/21/20 8:22,11/21/20 8:22
999,Rose,Michael,USA,,,84066,,1 / (1),21.42,m,michaelroseusa,11/21/20 8:22,11/21/20 8:22
1000,Moyal,Liyor,NED,,,99082,,2 / (2),21.39,m,liyormoyalned,11/21/20 8:22,11/21/20 8:22
1001,Bravo,Mateo,CAN,15,3/28/05 0:00,97224,,2 / (2),21.37,m,mateobravocan,11/21/20 8:22,11/21/20 8:22
1002,Voutilainen,Aaro,FIN,,,93949,,1 / (1),21.35,m,aarovoutilainenfin,11/21/20 8:22,11/21/20 8:22
1003,Mathieu,Auxence,FRA,,,100075,,1 / (1),21.31,m,auxencemathieufra,11/21/20 8:22,11/21/20 8:22
1004,Rankin,Benjamin,USA,,,100711,,2 / (2),21.2,m,benjaminrankinusa,11/21/20 8:22,11/21/20 8:22
1005,Yasuda,Kosuke,JPN,,,95170,,1 / (1),21.11,m,kosukeyasudajpn,11/21/20 8:22,11/21/20 8:22
1006,Sakuma,Hiroki,JPN,,,99474,,1 / (1),21.07,m,hirokisakumajpn,11/21/20 8:22,11/21/20 8:22
1007,Martin,Ollie,USA,,,96980,,2 / (2),21.01,m,olliemartinusa,11/21/20 8:22,11/21/20 8:22
1008,Kurenkov,Nikita,BLR,,,100995,,1 / (1),20.98,m,nikitakurenkovblr,11/21/20 8:22,11/21/20 8:22
1009,Fava,Chris,CAN,,,97028,,3 / (3),20.93,m,chrisfavacan,11/21/20 8:22,11/21/20 8:22
1010,Strachan,Alex,USA,,,96945,,1 / (1),20.87,m,alexstrachanusa,11/21/20 8:22,11/21/20 8:22
1011,Lemark,Niko,SLO,,,101099,,2 / (2),20.82,m,nikolemarkslo,11/21/20 8:22,11/21/20 8:22
1012,Okuyama,Kentaro,JPN,,,93681,,3 / (4),20.81,m,kentarookuyamajpn,11/21/20 8:22,11/21/20 8:22
1013,Capodiferro,Alessio,SUI,,,97624,9510464,1 / (1),20.72,m,alessiocapodiferrosui,11/21/20 8:22,11/21/20 8:22
1014,Kitano,Koki,JPN,,,96828,9300849,2 / (2),20.55,m,kokikitanojpn,11/21/20 8:22,11/21/20 8:22
1015,Steen Ahlstrom,Oliver,NOR,,,99324,,3 / (4),20.39,m,oliversteen ahlstromnor,11/21/20 8:22,11/21/20 8:22
1016,Rutonen,Ransu,FIN,,,100675,,1 / (1),20.37,m,ransurutonenfin,11/21/20 8:22,11/21/20 8:22
1017,Maifredi,Davide,ITA,,,98136,,1 / (1),20.35,m,davidemaifrediita,11/21/20 8:22,11/21/20 8:22
1018,Hudson,Rafe,CAN,,,99444,,1 / (1),20.15,m,rafehudsoncan,11/21/20 8:22,11/21/20 8:22
1019,Kalenda,Andrej,CZE,,,99376,,1 / (1),20.12,m,andrejkalendacze,11/21/20 8:22,11/21/20 8:22
1019,Lipponen,Sampo,FIN,,,96439,,1 / (1),20.12,m,sampolipponenfin,11/21/20 8:22,11/21/20 8:22
1021,Christov,Oliver,GER,,,98006,,1 / (1),20.09,m,oliverchristovger,11/21/20 8:22,11/21/20 8:22
1022,Tagliaferro,Limay,AND,,,100539,,1 / (1),20.01,m,limaytagliaferroand,11/21/20 8:22,11/21/20 8:22
